Ingredients,sample_id,Source,Amounts_kg,FoodEx2,food_group,CO2,Landuse
bean black canned,taco salad,bbc,0.4,A01BB,"Legumes, nuts, oilseeds and spices",0.4912822256,0.22413349720000003
lime,epic summer salad,bbc,0.16,A01CA,Fruit and fruit products,0.05562580944,0.06252035168
lime,Green curry soup,alberheijn,0.08,A01CA,Fruit and fruit products,0.02781290472,0.03126017584
lime,limantro tofu,allrecipes,0.08,A01CA,Fruit and fruit products,0.02781290472,0.03126017584
lime,Noodles with sprouts and green onion,kochbar,0.16,A01CA,Fruit and fruit products,0.05562580944,0.06252035168
lime,Pulled beef and salsa,alberheijn,0.16,A01CA,Fruit and fruit products,0.05562580944,0.06252035168
lime,Vegetarian minced tofu,alberheijn,0.08,A01CA,Fruit and fruit products,0.02781290472,0.03126017584
radish,epic summer salad,bbc,0.025200000000000004,A00QV,Vegetables and vegetable products,0.004367385817200001,0.006661237086000001
spinach baby,epic summer salad,bbc,0.024,A00MJ,Vegetables and vegetable products,0.015661121616,0.023749128912
spinach baby,spinach ricotta pancake bake,bbc,0.2,A00MJ,Vegetables and vegetable products,0.1305093468,0.1979094076
vinegar white wine,epic summer salad,bbc,0.029985007496251874,A044M,"Seasoning, sauces and condiments",NA,NA
vinegar white wine,Limburgs Zuurvlees,alberheijn,0.2,A044M,"Seasoning, sauces and condiments",NA,NA
oat rolled,Fat free yoghurt oatmeal cookies,kochbar,0.196,A00DH,Grains and grain-based products,0.123758846456,0.272281220792
oat rolled,Muesli cookies,kochbar,0.17,A00DH,Grains and grain-based products,0.10734185662,0.23616228334000003
oat rolled,Oatmeal cookies,kochbar,0.175,A00DH,Grains and grain-based products,0.11049897004999998,0.24310823285
beef gravy,Fiery Beef Roulades,kochbar,0.25,Composite ingredient not in SHARP,"Seasoning, sauces and condiments",0.7447618293645758,0.7798584913553362
sausage,Fiery Beef Roulades,kochbar,0.1135,A024F,Meat and meat products,1.373505916085,2.146181818285
sausage,hearty sausage soup,allrecipes,0.680385,A024F,Meat and meat products,8.23359315167835,12.86546181880035
sausage,Potato soup,kochbar,0.454,A024F,Meat and meat products,5.49402366434,8.58472727314
cheese gruyere,french onion soup,bbc,0.14,A02ZH,Milk and dairy products,1.8398961196,1.81200453
parsnip,friday night veggie soup,allrecipes,0.045360000000000004,A00QR,Vegetables and vegetable products,0.017756965709280002,0.012098246832000002
parsnip,mashed potato rutabaga and parsnip casserole with caramelized onions,allrecipes,0.5669875,A00QR,Vegetables and vegetable products,0.221957178022275,0.1512247514475
sauce tomato,friday night veggie soup,allrecipes,0.82215,Composite ingredient not in SHARP,"Seasoning, sauces and condiments",0.7669071423583432,0.3994508960077848
swede,friday night veggie soup,allrecipes,0.13608,A00GV,Vegetables and vegetable products,0.05937826060656,0.03801020457528
swede,mashed potato rutabaga and parsnip casserole with caramelized onions,allrecipes,0.680385,A00GV,Vegetables and vegetable products,0.29688475781007,0.190046833039035
cracker saltine,georgia cracker salad,allrecipes,0.1134,Composite ingredient not in SHARP,Grains and grain-based products,0.31697056629304843,0.5204905118952574
egg boiled,georgia cracker salad,allrecipes,0.064,A032B,Eggs and egg products,0.1367023936,0.36
pancake dry mix,Gourmet pancakes,alberheijn,0.25,Composite ingredient not in SHARP,Grains and grain-based products,0.13234285772470356,0.7536161671999133
pancake dry mix,Lemon curd and blackberry crepes,alberheijn,0.1,Composite ingredient not in SHARP,Grains and grain-based products,0.05293714308988143,0.30144646687996535
bean sprout,Green curry soup,alberheijn,0.125,A00SR,Vegetables and vegetable products,0.45731830675,9.60984375e-4
bean sprout,Noodles with sprouts and green onion,kochbar,0.1946,A00SR,Vegetables and vegetable products,0.7119531399484,0.001496060475
bean sprout,salt pepper tofu,bbc,0.1,A00SR,Vegetables and vegetable products,0.3658546454,7.687875000000001e-4
milk coconut,Green curry soup,alberheijn,0.4,A01BK,Fruit and vegetable juices and nectars (including concentrates),0.3351630232,0.0570401168
rice brown long grain,Green curry soup,alberheijn,0.225,A001E,Grains and grain-based products,0.22276403595,0.16287361515
rice brown long grain,Vegetable soup with chicken and rice,alberheijn,0.15,A001E,Grains and grain-based products,0.14850935729999998,0.1085824101
beans'n'pork canned,hearty sausage soup,allrecipes,0.4536,A01BB,"Legumes, nuts, oilseeds and spices",0.5571140438304,0.25416738582480003
cheese blue,junked up kale salad,allrecipes,0.014194902548725638,A02RH,Milk and dairy products,0.23978944360335833,0.23696145505835087
cheese romano,junked up kale salad,allrecipes,0.049,A02ZH,Milk and dairy products,0.64396364186,0.6342015855
cranberries,junked up kale salad,allrecipes,0.13475,A01FH,Fruit and fruit products,0.0234071559645,0.041903963447500005
cranberries,raw vegan broccoli salad,bbc,0.05,A01FH,Fruit and fruit products,0.0086854011,0.015548780500000001
kale,junked up kale salad,allrecipes,0.15,A00GL,Vegetables and vegetable products,0.06939628889999999,0.048183129750000005
rice,junked up kale salad,allrecipes,0.13333333333333333,A001D,Grains and grain-based products,0.1416249204,0.10521489693333333
seed flax,junked up kale salad,allrecipes,0.03675,A015G,"Legumes, nuts, oilseeds and spices",0.07110797517075,0.6216651061424999
sesame seed,junked up kale salad,allrecipes,0.03675,A015K,"Legumes, nuts, oilseeds and spices",0.044418682990499996,0.241504293744
vinegar,kendras maid rite sandwiches,allrecipes,0.029985007496251874,A044L,"Seasoning, sauces and condiments",NA,NA
vinegar,Minced meat hash with puree,alberheijn,0.014992503748125937,A044L,"Seasoning, sauces and condiments",NA,NA
vinegar,Peach arugula,kochbar,0.04497751124437781,A044L,"Seasoning, sauces and condiments",NA,NA
bean canned,kens texas chili,allrecipes,0.439425,A01BB,"Legumes, nuts, oilseeds and spices",0.5397042299607,0.24622465501777502
cabbage napa,korean tofu and vegetable soup,allrecipes,0.45359,A00FY,Vegetables and vegetable products,0.20984975121434,0.14570257215535
radish daikon,korean tofu and vegetable soup,allrecipes,0.45359,A00QY,Vegetables and vegetable products,0.17756574241782,0.120979801158
lamb minced meat,lamb barley soup,allrecipes,0.45359,A01RK,Meat and meat products,12.423641134406,22.7442635076256
pearl barley,lamb barley soup,allrecipes,0.098,A002K,Grains and grain-based products,0.042425957728,0.12652202682
sweet potato,"Leek mash with sweet potato, pickled onion and pork bratwurst",alberheijn,0.5,A010C,"Starchy roots or tubers and products thereof, sugar plants",0.303054193,0.199464525
sweet potato,lentil salad tahini dressing,bbc,0.32,A010C,"Starchy roots or tubers and products thereof, sugar plants",0.19395468352000003,0.127657296
sweet potato,Vegetarian Pie with vegetarian mince,alberheijn,0.8,A010C,"Starchy roots or tubers and products thereof, sugar plants",0.48488670880000007,0.31914324000000005
curd lemon,Lemon curd and blackberry crepes,alberheijn,0.05997001499250375,Composite ingredient not in SHARP,"Sugar and similar, confectionery and water-based sweet desserts",0.5394975723719209,0.6674586993598017
frozen blackberries,Lemon curd and blackberry crepes,alberheijn,0.25,A01EE,Fruit and fruit products,0.1788754385,0.07926829275
"lemon, the zest",lentil salad tahini dressing,bbc,0.002029,A01QE,Fruit and fruit products,9.90467073265e-4,0.001248717030648
lentil green,lentil salad tahini dressing,bbc,0.78,A013Q,"Legumes, nuts, oilseeds and spices",0.5224856972399999,2.2319850524400002
pumpkin seed,lentil salad tahini dressing,bbc,0.0152023988005997,A015X,"Legumes, nuts, oilseeds and spices",0.007819851412803598,0.007158112245967016
bread ontbijtkoek,Limburgs Zuurvlees,alberheijn,0.255,Composite ingredient not in SHARP,Grains and grain-based products,0.23103649722627087,0.4966315349598115
syrup apple,Limburgs Zuurvlees,alberheijn,0.029985007496251874,A033Z,"Sugar and similar, confectionery and water-based sweet desserts",0.029933368275862068,0.03478702587706147
apricot nectar,ma lipos apricot glazed turkey with roasted onion and shallot gravy,allrecipes,0.256809,A03BB,Fruit and vegetable juices and nectars (including concentrates),0.369949724003727,0.21507989115448503
whole turkey,ma lipos apricot glazed turkey with roasted onion and shallot gravy,allrecipes,9.97898,A01SQ,Meat and meat products,85.6408169599587,142.5784566878342
bean black canned fermented,mapo tofu,bbc,0.020239880059970017,A01BB,"Legumes, nuts, oilseeds and spices",0.02485873330434783,0.011341087751874064
oil chili sichuan,mapo tofu,bbc,0.015208395802098951,A042Z,"Seasoning, sauces and condiments",NA,NA
peanut oil,mapo tofu,bbc,0.04258470764617692,A037A,Animal and vegetable fats and oils and primary derivatives thereof,0.14812951907431485,0.5761779544233284
peanut oil,Vegan Tofu Kebab,alberheijn,0.056779610194902554,A037A,Animal and vegetable fats and oils and primary derivatives thereof,0.1975060254324198,0.7682372725644379
peanut oil,Vegetarian minced tofu,alberheijn,0.08516941529235383,A037A,Animal and vegetable fats and oils and primary derivatives thereof,0.2962590381486297,1.1523559088466568
pork minced meat,mapo tofu,bbc,0.1,A01RG,Meat and meat products,1.210137371,1.8909090910000002
chicken breast without skin,marinated chicken pita sandwich,allrecipes,0.175,A01SP,Meat and meat products,1.501871230125,2.50037878825
potato mash,Minced meat hash with puree,alberheijn,0.23,A00ZT,"Starchy roots or tubers and products thereof, sugar plants",0.11573759298000001,0.08929049535
potato mash,Sausages with onion gravy,alberheijn,0.9,A00ZT,"Starchy roots or tubers and products thereof, sugar plants",0.45288623340000006,0.3493975905
jam blueberries,Monchou cake,alberheijn,0.225,A01MM,Fruit and fruit products,0.54796496085,0.238188496725
cherry tomato,Mozarella french toast arugula salad,kochbar,0.12,A00HY,Vegetables and vegetable products,0.11028540288,0.00654446292
cherry tomato,tofu scramble 0,bbc,0.1,A00HY,Vegetables and vegetable products,0.0919045024,0.005453719100000001
cherry tomato,Vegetable soup with chicken and rice,alberheijn,0.25,A00HY,Vegetables and vegetable products,0.229761256,0.01363429775
muesli apple-cinnamon,Muesli cookies,kochbar,0.33,A042Z,"Seasoning, sauces and condiments",NA,NA
mushroom chestnut,mushroom soup,bbc,0.5,A00TQ,Vegetables and vegetable products,2.4635415195,0.0052790075
anchovy fillet,Nicoise salad,alberheijn,0.04,A02DD,"Fish, seafood, amphibians, reptiles and invertebrates",0.09430773988,0
olive green,Nicoise salad,alberheijn,0.022488755622188904,A01BQ,Fruit and fruit products,0.01723916644677661,0.05676401730134932
tuna,Nicoise salad,alberheijn,0.3,A02DX,"Fish, seafood, amphibians, reptiles and invertebrates",2.0478577637999997,0
tuna,Noodles with sprouts and green onion,kochbar,0.4,A02DX,"Fish, seafood, amphibians, reptiles and invertebrates",2.7304770184000002,0
tuna,Tuna sandwich,kochbar,0.185,A02DX,"Fish, seafood, amphibians, reptiles and invertebrates",1.2628456210099999,0
wheat flour wholemeal,oat biscuits 0,bbc,0.075,A004B,Grains and grain-based products,0.037504857674999996,0.220366652625
wheat flour wholemeal,Peanut butter cake,kochbar,0.25,A004B,Grains and grain-based products,0.12501619225,0.73455550875
chick pea flour,onion bhajis raita,bbc,0.1,A01BH,"Legumes, nuts, oilseeds and spices",0.8684303817000001,8.054140981000002
cheese goat,"Orzo with turkey, spinach and goat cheese",alberheijn,0.125,A02RH,Milk and dairy products,2.1115805725,2.0866773675
cheese goat,Pancake pie with spinach,alberheijn,0.2,A02RH,Milk and dairy products,3.378528916,3.3386837880000004
cheese goat,Roll with cucumber and goat cheese,alberheijn,0.2,A02RH,Milk and dairy products,3.378528916,3.3386837880000004
pasta,"Orzo with turkey, spinach and goat cheese",alberheijn,0.3,A007L,Grains and grain-based products,0.1368899079,0.3750890259
pasta,Tortellini salad,kochbar,0.25,A007L,Grains and grain-based products,0.11407492325,0.31257418825
turkey breast,"Orzo with turkey, spinach and goat cheese",alberheijn,0.1,A01SQ,Meat and meat products,0.8582121315000001,1.4287878790000001
beef oxtail,Oxtail soup,alberheijn,1,A049S,Meat and meat products,34.04164267,58.86994949
madeira fortified wine 15 vol-% alcohol,Oxtail soup,alberheijn,0.1,A03NG,Alcoholic beverages,0.1124849163,0.05284552850000001
pancake,Pancake pie with spinach,alberheijn,0.325,Composite ingredient not in SHARP,Grains and grain-based products,0.4901798168445794,1.0186682901312902
dairy imitate oatmilk,pancakes one,bbc,0.045,A03TQ,"Products for non-standard diets, food imitates and food supplements",0.023852694015,0.045371174174999994
dairy imitate oatmilk,vegan banana pancakes,bbc,0.15,A03TQ,"Products for non-standard diets, food imitates and food supplements",0.07950898005,0.15123724724999998
dairy imitate oatmilk,Vegan pancakes,alberheijn,0.35,A03TQ,"Products for non-standard diets, food imitates and food supplements",0.18552095344999997,0.35288691024999996
shrimp,Pasta salad,alberheijn,0.225,A02FX,"Fish, seafood, amphibians, reptiles and invertebrates",3.5945886375000002,0.535671542475
peanut butter,Peanut butter cake,kochbar,0.187,A01BN,"Legumes, nuts, oilseeds and spices",0.311647314473,1.630705920305
sunflower oil for cooking,perfect pancakes recipe,bbc,0.014197901049475263,A037D,Animal and vegetable fats and oils and primary derivatives thereof,0.04862599810767616,0.2535371603376312
cucumber pickled,ploughmans sandwich,bbc,0.01649175412293853,A00ZJ,Vegetables and vegetable products,0.07638627932533733,0.0010750953568215893
cucumber pickled,Tuna sandwich,kochbar,0.14,A00ZJ,Vegetables and vegetable products,0.6484500694,0.00912658222
ham smoked,ploughmans sandwich,bbc,0.024,A022T,Meat and meat products,0.24588751464,0.37936363632000003
beer,Pulled beef and salsa,alberheijn,0.5,A03MB,Alcoholic beverages,0.215174993,0.2867730645
cashew nut roasted,raw vegan broccoli salad,bbc,0.05,A014H,"Legumes, nuts, oilseeds and spices",0.21600683705,1.6114982580000001
vinegar apple cider,raw vegan broccoli salad,bbc,0.08,A044L,"Seasoning, sauces and condiments",NA,NA
vinegar apple cider,Vegan Tofu Kebab,alberheijn,0.04497751124437781,A044L,"Seasoning, sauces and condiments",NA,NA
rhubarb,Rhubarb crumble cake,kochbar,1,A00SD,Vegetables and vegetable products,0.400388229,0.285052938
rhubarb,Rhubarb pie,kochbar,0.05,A00SD,Vegetables and vegetable products,0.02001941145,0.014252646899999999
rice risotto,Rice flan,alberheijn,0.125,A001D,Grains and grain-based products,0.132773362875,0.098638965875
white bread mix,Rice flan,alberheijn,0.25,Composite ingredient not in SHARP,Grains and grain-based products,0.1314189438664824,0.7252658212734351
rice basmati,Rice salad,alberheijn,0.3,A001D,Grains and grain-based products,0.3186560709,0.23673351809999998
rice basmati,Tofu with orange-ginger beans,alberheijn,0.22,A001D,Grains and grain-based products,0.23368111866,0.17360457994
tuna in oil canned,Rice salad,alberheijn,0.145,A0FBT,"Fish, seafood, amphibians, reptiles and invertebrates",1.15005916917,0
corn baby,Rice with tofu and sunflower seeds,kochbar,0.425,A00KP,Vegetables and vegetable products,1.087645371075,2.6194009398249998
seed sunflower,Rice with tofu and sunflower seeds,kochbar,0.06,A015L,"Legumes, nuts, oilseeds and spices",0.06462832476,0.39429272448
broth cube turkey,rich tomato soup pesto,bbc,0.01,A043F,"Seasoning, sauces and condiments",NA,NA
tomato sun dried,rich tomato soup pesto,bbc,0.015,A00ZG,Vegetables and vegetable products,0.20704720949999997,0.013184569965
cheese ricotta salata,Ricotta pancakes with caramelized bananas,kochbar,0.28,A02RH,Milk and dairy products,4.7299404824,4.6741573032
cheese ricotta salata,spinach ricotta pancake bake,bbc,0.25,A02RH,Milk and dairy products,4.223161145,4.173354735
sandwichspread cucumber,Roll with cucumber and goat cheese,alberheijn,0.06596701649175413,Composite ingredient not in SHARP,"Seasoning, sauces and condiments",0.4316828941262341,0.31371100232667076
salmon,Russian salmon salad,alberheijn,0.9,A0C75,"Fish, seafood, amphibians, reptiles and invertebrates",4.1838121908,3.1117021281
cheese emmentaler,Salad du pain,kochbar,0.1,A02SV,Milk and dairy products,1.3142115140000001,1.29428895
biscuit plain,Sleigh cake,alberheijn,0.3,Composite ingredient not in SHARP,"Sugar and similar, confectionery and water-based sweet desserts",3.3676504096068967,3.8298784639137935
peanut,Smores,alberheijn,0.09,A015H,"Legumes, nuts, oilseeds and spices",0.11022243804,0.74745878697
cheese blue stilton,soup maker broccoli and stilton soup,bbc,0.14,A02RH,Milk and dairy products,2.3649702412,2.3370786516
kiwi,Strawberry and kiwi cake,alberheijn,0.2,A01JT,Fruit and fruit products,0.1497735036,0.0847024462
strawberries,Strawberry and kiwi cake,alberheijn,0.25,A01EA,Fruit and fruit products,0.1276553675,0.07181571825
pineapple,sweet sour tofu,bbc,0.08,A01LP,Fruit and fruit products,0.03734270648,0.02196693752
beef minced meat 6 %,taco salad,bbc,0.4,A049S,Meat and meat products,13.616657068000002,23.547979796000003
taco spice mix,taco salad,bbc,0.014,A042Z,"Seasoning, sauces and condiments",NA,NA
syrup ginger,Tofu with orange-ginger beans,alberheijn,0.01055472263868066,A033Z,"Sugar and similar, confectionery and water-based sweet desserts",0.010536545633103448,0.012245033108725637
sweet corn kernels,Tortellini salad,kochbar,0.16,A00KP,Vegetables and vegetable products,0.40946649264,0.9861274126399999
sweet pepper yellow,Tortellini salad,kochbar,0.17,A00JA,Vegetables and vegetable products,0.65065375102,0.0316158537
bread pumpernickel,Trout sandwich,kochbar,0.085,Composite ingredient not in SHARP,Grains and grain-based products,0.08845194927849838,0.26222030671847973
agave syrup,Vegan pancakes,alberheijn,0.04197901049475263,A033Z,"Sugar and similar, confectionery and water-based sweet desserts",0.04190671558620691,0.04870183622788606
cabbage red,Vegan Tofu Kebab,alberheijn,0.3,A00GA,Vegetables and vegetable products,0.1288194069,0.0804742797
mayonnaise vegan,Vegan Tofu Kebab,alberheijn,0.052725637181409296,Composite ingredient not in SHARP,"Seasoning, sauces and condiments",0.14206670194359433,0.6209258833755026
sriracha sauce,Vegan Tofu Kebab,alberheijn,0.02232,Composite ingredient not in SHARP,"Seasoning, sauces and condiments",0.013956700740872458,0.010987591318415915
harissa mild,Vegetable soup with chicken and rice,alberheijn,0.0304047976011994,Composite ingredient not in SHARP,"Seasoning, sauces and condiments",0.10440101479355297,0.029010134922209312
cabbage bok choi,Vegetarian minced tofu,alberheijn,0.125,A00FY,Vegetables and vegetable products,0.05783024075,0.040152608125
egg noodle,Vegetarian minced tofu,alberheijn,0.25,A008F,Grains and grain-based products,0.27794672575,0.19727793175
sauce sweet soy,Vegetarian minced tofu,alberheijn,0.03448275862068966,A044R,"Seasoning, sauces and condiments",0.055521948551724154,0.11299334565517244
mushroom shiitake,Veggie Vitamin Cick,kochbar,0.12,A00TQ,Vegetables and vegetable products,0.59124996468,0.0012669618
syrup pear,Veggie Vitamin Cick,kochbar,0.006,A033Z,"Sugar and similar, confectionery and water-based sweet desserts",0.005989666992,0.006960883878
corn starch,White chocolate and cherry cake,alberheijn,0.008995502248875561,A002Q,Grains and grain-based products,0.008923599013493252,0.018939508299850073
cheese cottage,"Wholemeal sandwich with red onion, spinach and cottage cheese",alberheijn,0.4,A02QG,Milk and dairy products,4.280925376,4.173354736
asparagus white,Wild Garlic and Asparagus Soup,kochbar,0.5,A00RT,Vegetables and vegetable products,1.079395126,3.191369606
garlic wild,Wild Garlic and Asparagus Soup,kochbar,0.15,A00GZ,Vegetables and vegetable products,0.05742652155,0.057634480499999995
flaxseed meal,a vegan pancakes,allrecipes,0.2691815,A015G,"Legumes, nuts, oilseeds and spices",0.5208422154673535,4.553489680791765
bay leaf,aarsis tofu curry,allrecipes,8e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
coriander dried,aarsis tofu curry,allrecipes,0.0014992503748125939,A042Z,"Seasoning, sauces and condiments",NA,NA
peas green,aarsis tofu curry,allrecipes,0.294,A013J,"Legumes, nuts, oilseeds and spices",0.140540184666,0.33004718182799997
turmeric,aarsis tofu curry,allrecipes,0.00318,A042Z,"Seasoning, sauces and condiments",NA,NA
almond,Almond cookies,kochbar,0.2,A014F,"Legumes, nuts, oilseeds and spices",0.7205584848000001,2.56388562
almond,anzac biscuits with almonds,allrecipes,0.0735,A014F,"Legumes, nuts, oilseeds and spices",0.264805243164,0.94222796535
almond,Apple pancake,kochbar,0.02,A014F,"Legumes, nuts, oilseeds and spices",0.07205584848,0.256388562
cinnamon,Apple pancake,kochbar,0.0013150000000000002,A042Z,"Seasoning, sauces and condiments",NA,NA
cinnamon,apple puff pancake,allrecipes,6.575000000000001e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
almond,Apple semolina cake,alberheijn,0.017991004497751123,A014F,"Legumes, nuts, oilseeds and spices",0.06481785470464767,0.23063438860569713
cinnamon,apple yogurt pancakes,allrecipes,0.003945,A042Z,"Seasoning, sauces and condiments",NA,NA
cinnamon,applesauce cake iii,allrecipes,0.0026300000000000004,A042Z,"Seasoning, sauces and condiments",NA,NA
basil fresh herbs,asparagus potato and onion frittata,allrecipes,0.0029985007496251877,A042Z,"Seasoning, sauces and condiments",NA,NA
black pepper,asparagus potato and onion frittata,allrecipes,4.1687500000000004e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
pecan,baked fudge cake,allrecipes,0.11025000000000001,A014C,"Legumes, nuts, oilseeds and spices",0.206550359442,0.7300386573165001
black pepper,Baked Tofu with Rosemary,alberheijn,0.0033350000000000003,A042Z,"Seasoning, sauces and condiments",NA,NA
paprika powder,Baked Tofu with Rosemary,alberheijn,0.0011500000000000002,A042Z,"Seasoning, sauces and condiments",NA,NA
rosemary fresh herbs,Baked Tofu with Rosemary,alberheijn,0.001,A042Z,"Seasoning, sauces and condiments",NA,NA
thyme fresh herbs,Baked Tofu with Rosemary,alberheijn,1.25e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
bay leaf,bangers n mash with onion gravy,bbc,2e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
thyme fresh herbs,bangers n mash with onion gravy,bbc,1.25e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
basil fresh herbs,basil tomato and mozzarella sandwich,allrecipes,0.0017999999999999997,A042Z,"Seasoning, sauces and condiments",NA,NA
ciabatta,basil tomato and mozzarella sandwich,allrecipes,0.45359,A004X,Grains and grain-based products,0.43827139163207,1.50100542829867
oregano dried,Bbq steak sandwich,alberheijn,0.0030434782608695656,A042Z,"Seasoning, sauces and condiments",NA,NA
rolls white,Bbq steak sandwich,alberheijn,0.34,A004X,Grains and grain-based products,0.32851754482,1.1251170564200002
bay leaf,Bean Stew With Beef,kochbar,4e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
black pepper,Bean Stew With Beef,kochbar,0.005,A042Z,"Seasoning, sauces and condiments",NA,NA
bay leaf,beef bourguignon,bbc,6.000000000000001e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
thyme fresh herbs,beef bourguignon,bbc,0.02,A042Z,"Seasoning, sauces and condiments",NA,NA
cardamom pod,beef curry,bbc,4.2e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
coriander dried,beef curry,bbc,5e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
coriander fresh herbs,beef curry,bbc,0.01,A042Z,"Seasoning, sauces and condiments",NA,NA
fresh herbs ginger,beef curry,bbc,0.0075,A042Z,"Seasoning, sauces and condiments",NA,NA
turmeric,beef curry,bbc,0.00318,A042Z,"Seasoning, sauces and condiments",NA,NA
rosemary fresh herbs,Beef Filet Mignon With Green Asparagus,kochbar,0.001,A042Z,"Seasoning, sauces and condiments",NA,NA
bay leaf,beef tips and merlot gravy with beef and onion rice,allrecipes,2e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
rolls white,beetroot hummus crispy chickpea sub sandwich,bbc,0.34,A004X,Grains and grain-based products,0.32851754482,1.1251170564200002
chives fresh herb,Beijing Soup,kochbar,0.014992503748125937,A042Z,"Seasoning, sauces and condiments",NA,NA
almond,biscuit tortoni,allrecipes,0.0735,A014F,"Legumes, nuts, oilseeds and spices",0.264805243164,0.94222796535
fresh herbs ginger,broccoli beef i,allrecipes,4.4000000000000007e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
rosemary fresh herbs,cabbage soup,bbc,0.0029985007496251877,A042Z,"Seasoning, sauces and condiments",NA,NA
cardamom,cardamom biscuits,allrecipes,0.0019600000000000004,A042Z,"Seasoning, sauces and condiments",NA,NA
cinnamon,carrot cake,bbc,0.006575,A042Z,"Seasoning, sauces and condiments",NA,NA
nutmeg,carrot cake,bbc,0.001875,A042Z,"Seasoning, sauces and condiments",NA,NA
pecan,carrot cake,bbc,0.1,A014C,"Legumes, nuts, oilseeds and spices",0.1873472648,0.6621665826
thyme fresh herbs,charred onion whipped feta flatbreads,bbc,6.25e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
bay leaf,cheese onion pie,bbc,4e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
cayenne pepper,cheese onion pie,bbc,1.1187500000000001e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
thyme fresh herbs,cheese onion pie,bbc,0.0029985007496251877,A042Z,"Seasoning, sauces and condiments",NA,NA
fresh herbs ginger,chicken noodle soup,bbc,0.0017600000000000003,A042Z,"Seasoning, sauces and condiments",NA,NA
cardamom,Chocolate cake with kruidnoten,alberheijn,3.1360000000000003e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
cinnamon,Chocolate cake with kruidnoten,alberheijn,0.0051259370314842585,A042Z,"Seasoning, sauces and condiments",NA,NA
dried ginger,Chocolate cake with kruidnoten,alberheijn,0.001144,A042Z,"Seasoning, sauces and condiments",NA,NA
nutmeg,Chocolate cake with kruidnoten,alberheijn,0.0023177,A042Z,"Seasoning, sauces and condiments",NA,NA
white pepper,Chocolate cake with kruidnoten,alberheijn,2.6680000000000003e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
hazelnut,"Chocolate cherry cake, quick and easy",kochbar,0.1,A014L,"Legumes, nuts, oilseeds and spices",0.1873472648,0.6621665826
coriander fresh herbs,cilantro avocado tomato and feta salad,allrecipes,0.06,A042Z,"Seasoning, sauces and condiments",NA,NA
cayenne pepper,coffee crusted beef tenderloin steak,allrecipes,1.1187500000000001e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
cinnamon,coffee crusted beef tenderloin steak,allrecipes,0.005260000000000001,A042Z,"Seasoning, sauces and condiments",NA,NA
coriander fresh herbs,coronation egg mayo sandwiches,bbc,0.0059970014992503755,A042Z,"Seasoning, sauces and condiments",NA,NA
black pepper,Cote de Boeuf,alberheijn,0.005,A042Z,"Seasoning, sauces and condiments",NA,NA
cumin,Cote de Boeuf,alberheijn,0.012173913043478262,A042Z,"Seasoning, sauces and condiments",NA,NA
paprika powder,Cote de Boeuf,alberheijn,0.006896551724137932,A042Z,"Seasoning, sauces and condiments",NA,NA
oregano dried,Courgette salad,alberheijn,0.0030434782608695656,A042Z,"Seasoning, sauces and condiments",NA,NA
basil dried,cream of tomato gorgonzola soup,allrecipes,0.004557721139430285,A042Z,"Seasoning, sauces and condiments",NA,NA
peas green,creamed beef,allrecipes,0.42525,A013J,"Legumes, nuts, oilseeds and spices",0.20328133853475,0.4773896737155
black pepper,crispy tofu,bbc,8.337500000000001e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
pepper,easy broccoli salad,allrecipes,1.0421875000000001e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
black currant,Egg balls,alberheijn,0.009970014992503749,A01FN,Fruit and fruit products,0.012651575628485758,0.018767945291754122
coriander fresh herbs,Egg balls,alberheijn,0.0039880059970015,A042Z,"Seasoning, sauces and condiments",NA,NA
basil fresh herbs,epic summer salad,bbc,0.02,A042Z,"Seasoning, sauces and condiments",NA,NA
coriander fresh herbs,epic summer salad,bbc,0.02,A042Z,"Seasoning, sauces and condiments",NA,NA
dried ginger,ginger biscuits,bbc,0.007916041979010496,A042Z,"Seasoning, sauces and condiments",NA,NA
fresh herbs ginger,ginger biscuits,bbc,0.00527736131934033,A042Z,"Seasoning, sauces and condiments",NA,NA
oregano dried,greek salad v,allrecipes,0.006086956521739131,A042Z,"Seasoning, sauces and condiments",NA,NA
coriander fresh herbs,Green curry soup,alberheijn,0.015,A042Z,"Seasoning, sauces and condiments",NA,NA
