FoodID,Food,Foodgroup,unit,g
05.406,"Muffin, banana, with frosting",Other cakes etc,g,100
05.401,"Muffin, blueberries",Other cakes etc,g,100
05.407,"Muffin, blueberries, with frosting",Other cakes etc,g,100
05.322,"Muffin, blueberry, industrially made",Other cakes etc,g,100
05.450,"Muffin, carrot",Other cakes etc,g,100
05.451,"Muffin, carrot, with frosting",Other cakes etc,g,100
05.404,"Muffin, chocolate",Other cakes etc,g,100
05.410,"Muffin, chocolate, with frosting",Other cakes etc,g,100
05.402,"Muffin, cocoa",Other cakes etc,g,100
05.408,"Muffin, cocoa, with frosting",Other cakes etc,g,100
05.403,"Muffin, lemon",Other cakes etc,g,100
05.409,"Muffin, lemon, with frosting",Other cakes etc,g,100
05.268,"Muffin, with chocolate chips, industrially made",Other cakes etc,g,100
05.405,"Muffin, with frosting",Other cakes etc,g,100
05.102,"Napoleon cake, puff pastry filled with custard, icing on top",Other cakes etc,g,100
05.345,"Oreo cake, prepared from powder with cream and butter",Other cakes etc,g,100
05.411,"Pavlova, with whipped cream and berries",Other cakes etc,g,100
05.131,"Pie, apple",Other cakes etc,g,100
05.091,"Pound cake, Danish",Other cakes etc,g,100
05.088,"Pound cake, plain, fat reduced",Other cakes etc,g,100
05.090,"Pound cake, plain, marbled",Other cakes etc,g,100
05.320,"Pound cake, plain, no icing, industrially made",Other cakes etc,g,100
05.089,"Pound cake, plain, with apples",Other cakes etc,g,100
05.319,"Pound cake, plain, with icing, industrially made",Other cakes etc,g,100
05.439,Snowball cake,Other cakes etc,g,100
05.112,"Sponge cake, layered, filled with whipped cream and jam",Other cakes etc,g,100
05.200,"Sponge cake, layered, filled with whipped cream and jam, marzipan covered",Other cakes etc,g,100
05.111,"Sponge cake, plain",Other cakes etc,g,100
05.113,"Sponge cake, with custard, jelly and berries",Other cakes etc,g,100
05.203,"Swedish almond cake, macaroon tea cake",Other cakes etc,g,100
05.105,"Swiss roll, filling made of margarine",Other cakes etc,g,100
05.323,"Swiss roll, filling made of margarine jelly, industrially made",Other cakes etc,g,100
05.104,"Swiss roll, jam filling",Other cakes etc,g,100
05.115,"Tart shell, no filling",Other cakes etc,g,100
06.555,"Almonds, without peel","Nuts, almonds and seeds",g,100
05.388,"Amaranth, uncooked","Nuts, almonds and seeds",g,100
06.618,"Cashew nuts, salted","Nuts, almonds and seeds",g,100
13.095,"Cashew nuts, salted, Den lille nøttefabrikken","Nuts, almonds and seeds",g,100
13.094,"Cashew nuts, salted, Eldorado","Nuts, almonds and seeds",g,100
13.093,"Cashew nuts, salted, Rema 1000","Nuts, almonds and seeds",g,100
05.380,"Chia seeds, dried","Nuts, almonds and seeds",g,100
06.553,Hazelnuts,"Nuts, almonds and seeds",g,100
05.012,"Linseeds, flax seeds, crushed","Nuts, almonds and seeds",g,100
06.617,"Macadamia nuts, raw","Nuts, almonds and seeds",g,100
06.557,"Peanuts, raw","Nuts, almonds and seeds",g,100
06.558,"Peanuts, roasted, salted","Nuts, almonds and seeds",g,100
13.089,"Peanuts, roasted, salted, Eldorado","Nuts, almonds and seeds",g,100
13.087,"Peanuts, roasted, salted, Maarud","Nuts, almonds and seeds",g,100
13.088,"Peanuts, roasted, salted, Polly","Nuts, almonds and seeds",g,100
06.594,"Pistachio nuts, roasted, with salt","Nuts, almonds and seeds",g,100
05.458,"Quinoa, black, boiled","Nuts, almonds and seeds",g,100
06.665,"Quinoa, black, uncooked","Nuts, almonds and seeds",g,100
05.457,"Quinoa, red, boiled","Nuts, almonds and seeds",g,100
06.664,"Quinoa, red, uncooked","Nuts, almonds and seeds",g,100
05.456,"Quinoa, white, boiled","Nuts, almonds and seeds",g,100
06.663,"Quinoa, white, uncooked","Nuts, almonds and seeds",g,100
05.030,"Sesame seeds, with shell","Nuts, almonds and seeds",g,100
05.147,"Sesame seeds, without shell","Nuts, almonds and seeds",g,100
05.170,"Squash seeds, pumpkin seeds","Nuts, almonds and seeds",g,100
06.738,"French fries, fast food restaurant",Potatoes,g,100
08.021,"Potato salad, with fat reduced mayonnaise (40 % fat)",Potatoes,g,100
08.203,"Potato salad, with low-fat sour cream",Potatoes,g,100
08.012,"Potato salad, with mayonnaise",Potatoes,g,100
08.204,"Potato salad, with sour cream",Potatoes,g,100
06.003,"Potatoes, autumn, raw",Potatoes,g,100
06.005,"Potatoes, canned, drained",Potatoes,g,100
06.001,"Potatoes, early, raw",Potatoes,g,100
06.006,"Potatoes, French fries, frozen",Potatoes,g,100
06.008,"Potatoes, mashed, prepared from powder with milk",Potatoes,g,100
06.739,"Potatoes, spring, from Cyprus, raw",Potatoes,g,100
06.096,"Potatoes, storage, boiled with skin",Potatoes,g,100
06.095,"Potatoes, storage, boiled without skin in salted water",Potatoes,g,100
06.004,"Potatoes, storage, raw",Potatoes,g,100
06.114,"Alfalfa seeds, sprouted, raw","Vegetables, raw and frozen",g,100
06.111,"Basil, fresh","Vegetables, raw and frozen",g,100
06.740,"Broccoli, frozen","Vegetables, raw and frozen",g,100
06.056,"Brussel sprouts, frozen","Vegetables, raw and frozen",g,100
06.040,"Cabbage, Chinese, Norwegian, raw","Vegetables, raw and frozen",g,100
06.175,"Cabbage, pak-choi, bok choy, raw","Vegetables, raw and frozen",g,100
06.037,"Cabbage, white, raw","Vegetables, raw and frozen",g,100
06.744,"Carrot, baby, frozen","Vegetables, raw and frozen",g,100
06.749,"Carrot, baby, imported, raw","Vegetables, raw and frozen",g,100
06.743,"Carrot, cubes, frozen","Vegetables, raw and frozen",g,100
06.742,"Carrot, small and crispy, Norwegian, raw","Vegetables, raw and frozen",g,100
06.746,"Cauliflower, florets, Norwegian, frozen","Vegetables, raw and frozen",g,100
06.068,"Celery stalk or stem, Norwegian, raw","Vegetables, raw and frozen",g,100
06.182,"Chayote, raw","Vegetables, raw and frozen",g,100
06.123,"Chicory, raddichio, raw","Vegetables, raw and frozen",g,100
06.108,"Ginger, root, raw","Vegetables, raw and frozen",g,100
06.058,"Lettuce leaves, Norwegian, raw","Vegetables, raw and frozen",g,100
06.059,"Lettuce, Iceberg, Norwegian, raw","Vegetables, raw and frozen",g,100
06.097,"Lettuce, Rapid, Norwegian","Vegetables, raw and frozen",g,100
06.185,"Lotus root, raw","Vegetables, raw and frozen",g,100
06.137,"Mâche, salad","Vegetables, raw and frozen",g,100
06.145,"Mung beans, sprouted, raw","Vegetables, raw and frozen",g,100
06.198,"Mushroom, king boletus, yellow boletus, raw","Vegetables, raw and frozen",g,100
06.190,"Mushroom, portabello","Vegetables, raw and frozen",g,100
06.199,"Mushroom, trumpet chanterelle, funnel chanterelle, raw","Vegetables, raw and frozen",g,100
06.188,"Okra, raw","Vegetables, raw and frozen",g,100
06.042,"Onion, Norwegian, raw","Vegetables, raw and frozen",g,100
06.050,"Parsley, herb, Norwegian, raw","Vegetables, raw and frozen",g,100
06.146,"Pepper, chili, green, raw","Vegetables, raw and frozen",g,100
06.115,"Pepper, chili, red, raw","Vegetables, raw and frozen",g,100
06.138,Romaine lettuce,"Vegetables, raw and frozen",g,100
06.100,"Salad, rocket, raw","Vegetables, raw and frozen",g,100
06.064,"Spinach, raw","Vegetables, raw and frozen",g,100
06.745,"Sweet corn, frozen","Vegetables, raw and frozen",g,100
06.047,"Sweet pepper, green, raw","Vegetables, raw and frozen",g,100
06.048,"Sweet pepper, red, raw","Vegetables, raw and frozen",g,100
06.088,"Sweet pepper, yellow/orange, raw","Vegetables, raw and frozen",g,100
06.752,"Tomato, small, cherry, imported, raw","Vegetables, raw and frozen",g,100
06.192,"Wasabi, root, raw","Vegetables, raw and frozen",g,100
06.147,"Water chestnut, raw","Vegetables, raw and frozen",g,100
06.174,"Water-cress, raw","Vegetables, raw and frozen",g,100
06.193,"Yam, raw","Vegetables, raw and frozen",g,100
06.720,"Cabbage, white, cooked","Vegetables, prepared",g,100
06.723,"Leek, cooked","Vegetables, prepared",g,100
06.722,"Onion, cooked","Vegetables, prepared",g,100
06.716,"Sweet pepper, green, cooked","Vegetables, prepared",g,100
06.717,"Sweet pepper, red, cooked","Vegetables, prepared",g,100
06.101,"Sweet potato, cooked without salt, in shell","Vegetables, prepared",g,100
06.724,"Tomato, cooked","Vegetables, prepared",g,100
06.014,"Asparagus, canned, drained",Vegetable products,g,100
06.148,"Baby corn, canned",Vegetable products,g,100
06.077,"Beetroot, pickled",Vegetable products,g,100
06.200,Caesar salad,Vegetable products,g,100
06.075,"Carrot, cauliflower, green beans, peas, frozen",Vegetable products,g,100
06.072,"Carrot, cauliflower, peas, frozen",Vegetable products,g,100
06.073,"Carrot, peas, frozen",Vegetable products,g,100
06.074,"Carrot, peas, sweet corn, frozen",Vegetable products,g,100
06.669,"Cucumber salad, with vinegar",Vegetable products,g,100
06.140,"Ginger, canned",Vegetable products,g,100
06.672,Guacamole,Vegetable products,g,100
06.671,Mashed swede,Vegetable products,g,100
06.063,"Mushroom, common, canned, drained",Vegetable products,g,100
06.201,Nicoise salad,Vegetable products,g,100
06.176,"Olives, green, filled with sweet pepper, drained",Vegetable products,g,100
06.677,"Onion, roasted",Vegetable products,g,100
06.670,Potatoes gratinated with cream,Vegetable products,g,100
06.736,"Sweet corn, canned",Vegetable products,g,100
06.142,"Taco sauce, medium, Old El Paso",Vegetable products,g,100
06.141,"Taco sauce, medium, Santa Maria",Vegetable products,g,100
06.080,"Tomato purée, canned",Vegetable products,g,100
06.202,Tomato salsa,Vegetable products,g,100
06.070,"Tomato, canned",Vegetable products,g,100
06.081,"Tomato, chopped, tetrapack",Vegetable products,g,100
06.103,"Tomatoes, sun-dried, in oil, drained",Vegetable products,g,100
06.673,Tzatziki,Vegetable products,g,100
06.135,"Water chestnuts, chinese, canned, drained",Vegetable products,g,100
06.675,"Wok mix, Chinese style",Vegetable products,g,100
06.106,"Wok mix, classic",Vegetable products,g,100
06.674,"Wok mix, Indian style",Vegetable products,g,100
06.676,"Wok mix, Thai style",Vegetable products,g,100
06.178,"Adzuki beans, uncooked",Legumes,g,100
06.023,"Beans, brown, uncooked",Legumes,g,100
06.741,"Beans, green, French, frozen",Legumes,g,100
06.098,"Beans, green, French, raw",Legumes,g,100
06.089,"Beans, mung, uncooked",Legumes,g,100
06.133,"Beans, red (kidney), canned",Legumes,g,100
06.090,"Beans, red (kidney), uncooked",Legumes,g,100
06.083,"Beans, soya, uncooked",Legumes,g,100
06.084,"Beans, white, uncooked",Legumes,g,100
06.180,"Broad beans, uncooked",Legumes,g,100
06.191,"Cowpeas, blackeyes beans, uncooked",Legumes,g,100
06.181,"Cranberry beans, uncooked",Legumes,g,100
06.197,"Edamame, soy beans, frozen",Legumes,g,100
06.105,"Lentils, green and brown, cooked with salt",Legumes,g,100
06.104,"Lentils, green and brown, uncooked",Legumes,g,100
06.130,"Lentils, green, canned",Legumes,g,100
06.131,"Lentils, red, canned",Legumes,g,100
06.184,"Lentils, red/pink, uncooked",Legumes,g,100
06.179,"Lima beans, uncooked",Legumes,g,100
06.128,"Peas, chick peas, canned",Legumes,g,100
06.091,"Peas, chick peas, uncooked",Legumes,g,100
06.028,"Peas, green, canned, drained",Legumes,g,100
06.031,"Peas, sugar-snap, Norwegian, raw",Legumes,g,100
06.029,"Peas, yellow, uncooked",Legumes,g,100
06.187,"Yardlong beans, raw",Legumes,g,100
06.620,"Apple, Granny Smith, Golden Delicious, raw","Fruit and berries, raw/fresh",g,100
06.621,"Apple, Ingrid Marie, raw","Fruit and berries, raw/fresh",g,100
06.622,"Apple, Rød Aroma, raw","Fruit and berries, raw/fresh",g,100
06.667,"Blueberries, American, raw","Fruit and berries, raw/fresh",g,100
06.768,"Carambola, raw","Fruit and berries, raw/fresh",g,100
06.607,"Crab apple, raw","Fruit and berries, raw/fresh",g,100
06.619,"Crowberries, raw","Fruit and berries, raw/fresh",g,100
06.755,"Grapes, blue, raw","Fruit and berries, raw/fresh",g,100
06.756,"Grapes, green, raw","Fruit and berries, raw/fresh",g,100
06.528,"Grapes, unspecified, raw","Fruit and berries, raw/fresh",g,100
06.629,"Jackfruit, raw","Fruit and berries, raw/fresh",g,100
06.630,"Nashi, asian pear, raw","Fruit and berries, raw/fresh",g,100
06.623,"Plaintain, raw","Fruit and berries, raw/fresh",g,100
06.631,"Rambutan, raw","Fruit and berries, raw/fresh",g,100
06.624,"Sea buckthorn, raw","Fruit and berries, raw/fresh",g,100
06.632,"Tamarinds, raw","Fruit and berries, raw/fresh",g,100
06.530,"Apples, canned",Fruit and berry products,g,100
06.531,"Apples, dried",Fruit and berry products,g,100
06.522,"Apricots, canned, in syrup",Fruit and berry products,g,100
06.509,"Cloudberries, frozen, 250 g sugar/kg berries",Fruit and berry products,g,100
06.540,"Compote, made from fruits and berries",Fruit and berry products,g,100
06.536,"Fruit cocktail, canned, in natural juice",Fruit and berry products,g,100
06.537,"Fruit cocktail, canned, in syrup",Fruit and berry products,g,100
06.762,"Jam, 40 % berries, 40 % sugar",Fruit and berry products,g,100
06.591,"Jam, 45 % berries, 25 % sugar",Fruit and berry products,g,100
06.763,"Jam, 60 % berries, 30 % sugar",Fruit and berry products,g,100
06.761,"Jam, without sugar, 60 % berries",Fruit and berry products,g,100
06.626,Lemon peel,Fruit and berry products,g,100
06.516,"Lingonberries, cowberries, frozen, 500 g sugar/kg",Fruit and berry products,g,100
06.203,Mango salsa,Fruit and berry products,g,100
06.565,"Marmalade, 25 % orange, 65 % sugar",Fruit and berry products,g,100
06.628,"Orange peel, raw",Fruit and berry products,g,100
06.625,"Papaya, dried",Fruit and berry products,g,100
06.533,"Peaches, canned, in natural juice",Fruit and berry products,g,100
06.534,"Peaches, canned, in syrup",Fruit and berry products,g,100
06.608,"Pears, canned, in natural juice",Fruit and berry products,g,100
06.548,"Pears, canned, in syrup",Fruit and berry products,g,100
06.518,"Pineapple, canned, in natural juice",Fruit and berry products,g,100
06.519,"Pineapple, canned, in syrup",Fruit and berry products,g,100
06.545,"Plums, canned, in syrup",Fruit and berry products,g,100
06.588,"Strawberries, frozen, 100 g sugar/kg berries",Fruit and berry products,g,100
06.505,"Strawberries, frozen, 250 g sugar/kg berries",Fruit and berry products,g,100
06.195,Anise seeds,Herbs and spices,g,100
06.151,"Basil, dried",Herbs and spices,g,100
06.177,"Bay leaf, dried",Herbs and spices,g,100
06.159,Caraway seeds,Herbs and spices,g,100
06.157,"Cardamom, ground",Herbs and spices,g,100
06.152,Chili powder,Herbs and spices,g,100
06.156,"Cinnamon, ground",Herbs and spices,g,100
06.162,"Cloves, ground",Herbs and spices,g,100
06.194,Coriander seeds,Herbs and spices,g,100
06.160,"Coriander, dried",Herbs and spices,g,100
06.158,Curry powder,Herbs and spices,g,100
06.204,Fennel seeds,Herbs and spices,g,100
06.154,Garlic powder,Herbs and spices,g,100
06.155,"Ginger, ground",Herbs and spices,g,100
06.186,"Marjoram, dried",Herbs and spices,g,100
06.170,Mustard seeds,Herbs and spices,g,100
06.161,"Nutmeg, ground",Herbs and spices,g,100
06.163,"Oregano, dried",Herbs and spices,g,100
06.167,"Parsley, dried",Herbs and spices,g,100
12.111,"Pepper, black",Herbs and spices,g,100
06.165,"Pepper, cayenne, red",Herbs and spices,g,100
06.166,"Pepper, white",Herbs and spices,g,100
06.173,Poppy seeds,Herbs and spices,g,100
06.169,"Rosemary, dried",Herbs and spices,g,100
06.168,"Rosemary, raw",Herbs and spices,g,100
06.189,"Saffron, dried",Herbs and spices,g,100
06.164,"Sweet pepper, paprika, powder",Herbs and spices,g,100
06.183,"Tarragon, dried",Herbs and spices,g,100
06.172,"Thyme, dried",Herbs and spices,g,100
06.171,"Thyme, raw",Herbs and spices,g,100
06.153,"Turmeric, ground",Herbs and spices,g,100
09.132,"Chocolate spread, less sugar, Sjokade","Sugar, honey and sweet spreads",g,100
09.010,"Chocolate spread, Sjokade","Sugar, honey and sweet spreads",g,100
09.003,Honey,"Sugar, honey and sweet spreads",g,100
09.008,"Milk spread, sugar added, Hapå","Sugar, honey and sweet spreads",g,100
09.131,"Nut spread, less sugar, Nugatti","Sugar, honey and sweet spreads",g,100
09.009,"Nut spread, Nugatti","Sugar, honey and sweet spreads",g,100
09.001,"Sugar, brown","Sugar, honey and sweet spreads",g,100
09.002,"Sugar, white, caster sugar, cube sugar","Sugar, honey and sweet spreads",g,100
09.015,Syrup,"Sugar, honey and sweet spreads",g,100
09.013,Caramel,Chocolate and other sweets,g,100
09.129,"Chewing gum, with sugar",Chocolate and other sweets,g,100
09.117,"Chocolate bar, jelly and marzipan covered with chocolate, Troika",Chocolate and other sweets,g,100
09.017,"Chocolate bar, milk",Chocolate and other sweets,g,100
09.116,"Chocolate bar, milk, aerated",Chocolate and other sweets,g,100
09.169,Chocolate puffed rice balls,Chocolate and other sweets,g,100
09.102,Chocolate wafer bar,Chocolate and other sweets,g,100
09.019,"Chocolate, cooking, plain, minimum 35 % cocoa",Chocolate and other sweets,g,100
09.104,"Chocolate, cooking, with milk, minimum 25 % cocoa",Chocolate and other sweets,g,100
09.133,"Chocolate, dark, 70 % cocoa",Chocolate and other sweets,g,100
09.103,"Chocolate, filled",Chocolate and other sweets,g,100
09.156,"Chocolate, filled with coconut, Bounty",Chocolate and other sweets,g,100
09.155,"Chocolate, filled with mint, After Eight",Chocolate and other sweets,g,100
09.157,"Chocolate, Mars",Chocolate and other sweets,g,100
09.018,"Chocolate, milk, with nuts",Chocolate and other sweets,g,100
09.158,"Chocolate, Milky Way",Chocolate and other sweets,g,100
09.159,"Chocolate, Snickers",Chocolate and other sweets,g,100
09.134,"Chocolate, white",Chocolate and other sweets,g,100
09.154,"Chocolate, with almond butter, Daim",Chocolate and other sweets,g,100
09.022,"Drops, hard",Chocolate and other sweets,g,100
09.160,"Foam candy, Ahlgrens bilar",Chocolate and other sweets,g,100
09.128,"Fruit jellies, Seigmenn",Chocolate and other sweets,g,100
09.113,"Liquorice, allsorts",Chocolate and other sweets,g,100
09.030,"Liquorice, sweet",Chocolate and other sweets,g,100
09.101,"Marzipan bar, chocolate covered",Chocolate and other sweets,g,100
09.130,"Marzipan, 30 % almonds",Chocolate and other sweets,g,100
09.016,"Marzipan, 50 % almonds",Chocolate and other sweets,g,100
09.124,"Pastilles, without sugar",Chocolate and other sweets,g,100
09.107,"Sweets mix, salt liquorice",Chocolate and other sweets,g,100
08.005,Butter,Margarine and butter,g,100
08.247,"Butter, extra salt, Kviteseid butter",Margarine and butter,g,100
08.237,"Butter, unsalted",Margarine and butter,g,100
08.240,"Fat for cooking, unspecified",Margarine and butter,g,100
08.252,Ghee,Margarine and butter,g,100
08.253,"Ghee, vegetable oil",Margarine and butter,g,100
08.261,"Margarin, liquid, Olivero",Margarine and butter,g,100
08.241,"Margarine, baking/frying, foil",Margarine and butter,g,100
08.243,"Margarine, fat spread, 60 % fat",Margarine and butter,g,100
08.242,"Margarine, fat spread, 80 % fat",Margarine and butter,g,100
08.260,"Margarine, fat spread, Olivero",Margarine and butter,g,100
08.229,"Margarine, fat spread, rapeseed and sunflower oil, 40 % fat, Vita lett",Margarine and butter,g,100
08.228,"Margarine, fat spread, rapeseed and sunflower oil, 80 % fat, Vita",Margarine and butter,g,100
08.102,"Margarine, fat spread, semi-hard, butter and rapeseed oil, 80 % fat, Bremykt",Margarine and butter,g,100
08.103,"Margarine, fat spread, vegetable fat and butter, 40 % fat, Brelett",Margarine and butter,g,100
08.223,"Margarine, fat spread, vegetable fat, Soft light",Margarine and butter,g,100
08.212,"Margarine, for baking/frying, hard, vegetable fat, Melange",Margarine and butter,g,100
08.222,"Margarine, for baking/frying, soft, vegetable fat, Soft Flora",Margarine and butter,g,100
08.238,"Margarine, hard",Margarine and butter,g,100
08.232,"Margarine, liquid, butter, 30 % rapeseed oil, 81 % fat, Bremykt",Margarine and butter,g,100
08.117,"Margarine, liquid, rapeseed and sunflower oil, 85 % fat, Vita",Margarine and butter,g,100
08.213,"Margarine, liquid, vegetable fat, Melange",Margarine and butter,g,100
08.245,"Margarine, reduced salt, Soft Spesial",Margarine and butter,g,100
08.239,"Margarine, soft",Margarine and butter,g,100
08.246,"Margarine, Soft extra",Margarine and butter,g,100
08.118,"Margarine, soft, spread with sterols, 35 % fat, Vita Pro aktiv",Margarine and butter,g,100
08.221,"Margarine, vegetable fat, Soft Flora",Margarine and butter,g,100
08.244,"Margarine, without salt and milk, foil",Margarine and butter,g,100
08.001,"Fat, coconut","Oil, frying fat etc",g,100
08.230,"Fat, dripping, 100 % fat","Oil, frying fat etc",g,100
08.249,"Oil, coconut","Oil, frying fat etc",g,100
08.006,"Oil, corn","Oil, frying fat etc",g,100
08.111,"Oil, frying, blend","Oil, frying fat etc",g,100
08.251,"Oil, linseed","Oil, frying fat etc",g,100
08.019,"Oil, olive","Oil, frying fat etc",g,100
08.112,"Oil, olive, Extra Virgin","Oil, frying fat etc",g,100
08.236,"Oil, palm","Oil, frying fat etc",g,100
08.234,"Oil, peanut","Oil, frying fat etc",g,100
08.235,"Oil, rapeseed","Oil, frying fat etc",g,100
08.248,"Oil, rapeseed and sunflower, baking/frying, Melange","Oil, frying fat etc",g,100
08.114,"Oil, rapeseed and sunflower, Vita","Oil, frying fat etc",g,100
08.113,"Oil, rapeseed, cold pressed, Odelia","Oil, frying fat etc",g,100
08.105,"Oil, sesame","Oil, frying fat etc",g,100
08.007,"Oil, soy","Oil, frying fat etc",g,100
08.106,"Oil, sunflower","Oil, frying fat etc",g,100
08.250,"Oil, walnut","Oil, frying fat etc",g,100
08.104,"Oil, wheatgerm","Oil, frying fat etc",g,100
08.254,Aioli,"Mayonnaise, dressing etc",g,100
08.129,"Beetroot salad, mayonnaise salad, 30 % fat","Mayonnaise, dressing etc",g,100
08.258,"Butter sauce, Sandefjordsmør","Mayonnaise, dressing etc",g,100
08.256,Cheddar cheese sauce,"Mayonnaise, dressing etc",g,100
08.122,"Crabstick salad, mayonnaise salad, 25 % fat","Mayonnaise, dressing etc",g,100
08.257,Dressing for Caesar salad,"Mayonnaise, dressing etc",g,100
08.130,"Egg salad, mayonnaise salad, 37 % fat","Mayonnaise, dressing etc",g,100
08.128,"Italian salad, mayonnaise salad, 37 % fat","Mayonnaise, dressing etc",g,100
08.121,"Mayonnaise salad, with cheese","Mayonnaise, dressing etc",g,100
08.259,"Mayonnaise salad, with shrimps and crawfish, Skagenrøre","Mayonnaise, dressing etc",g,100
08.011,"Mayonnaise, fat reduced, 40 % fat","Mayonnaise, dressing etc",g,100
08.010,"Mayonnaise, fat reduced, 50 % fat","Mayonnaise, dressing etc",g,100
08.009,"Mayonnaise, full fat, 80 % fat","Mayonnaise, dressing etc",g,100
08.022,"Mayonnaise, low-fat, 25 % fat","Mayonnaise, dressing etc",g,100
08.124,Mustard sauce,"Mayonnaise, dressing etc",g,100
08.013,Remoulade,"Mayonnaise, dressing etc",g,100
08.125,"Salad dressing, mayonnaise, 15 % fat","Mayonnaise, dressing etc",g,100
08.126,"Salad dressing, mayonnaise, 30 % fat","Mayonnaise, dressing etc",g,100
08.016,"Salad dressing, mayonnaise, 40 % fat","Mayonnaise, dressing etc",g,100
08.127,"Salad dressing, mayonnaise, 55 % fat","Mayonnaise, dressing etc",g,100
08.017,"Salad dressing, no fat","Mayonnaise, dressing etc",g,100
08.201,"Salad dressing, oil and vinegar, French","Mayonnaise, dressing etc",g,100
08.123,"Shrimp salad, mayonnaise salad, 35 % fat","Mayonnaise, dressing etc",g,100
08.202,"Waldorf salad, with apples, celery, mayonnaise and whipped cream","Mayonnaise, dressing etc",g,100
08.030,"Cod liver oil, capsules, Møllers Dobbel",Cod liver oil,g,100
08.008,"Cod liver oil, Møllers tran",Cod liver oil,g,100
08.031,"Cod liver oil, Nycoplus Apotekets tran",Cod liver oil,g,100
13.079,Café au lait,"Water, coffee, tea",g,100
13.041,"Caffe Latte, single, with semi-skimmed milk","Water, coffee, tea",g,100
13.040,"Caffe Latte, single, with whole milk","Water, coffee, tea",g,100
13.081,Caffe mocha,"Water, coffee, tea",g,100
13.039,"Cappucino, single, with semi-skimmed milk","Water, coffee, tea",g,100
13.038,"Cappucino, single, with whole milk","Water, coffee, tea",g,100
13.009,"Coffee, infusion","Water, coffee, tea",g,100
13.080,"Cortado, single","Water, coffee, tea",g,100
13.069,"Espresso, single","Water, coffee, tea",g,100
13.070,"Iced tea, artificially sweetened, light, Nestea","Water, coffee, tea",g,100
13.071,"Iced tea, Nestea","Water, coffee, tea",g,100
13.034,"Instant coffee, ready-to-drink","Water, coffee, tea",g,100
13.078,"Macchiato, single","Water, coffee, tea",g,100
13.072,"Mineral water, carbonated, Bonaqua naturell","Water, coffee, tea",g,100
13.073,"Mineral water, carbonated, Bris naturell","Water, coffee, tea",g,100
13.074,"Mineral water, carbonated, Farris naturell","Water, coffee, tea",g,100
13.076,"Mineral water, carbonated, Olden","Water, coffee, tea",g,100
13.075,"Mineral water, not carbonated, Bonaqua natural","Water, coffee, tea",g,100
13.077,"Mineral water, not carbonated, Olden","Water, coffee, tea",g,100
13.010,"Tea, black, infusion","Water, coffee, tea",g,100
13.042,"Tea, green, infusion","Water, coffee, tea",g,100
13.033,"Water, tap","Water, coffee, tea",g,100
13.098,Almond beverage,"Juice, fruit drink, soda etc",g,100
13.099,"Almond beverage, with calcium and vitamins","Juice, fruit drink, soda etc",g,100
06.571,Apple juice,"Juice, fruit drink, soda etc",g,100
10.021,"Cocoa, instant powder, prepared","Juice, fruit drink, soda etc",g,100
13.097,Coconut water,"Juice, fruit drink, soda etc",g,100
06.777,Cranberry juice,"Juice, fruit drink, soda etc",g,100
13.064,"Energy drink, with taurine, caffeine and B-vitamins","Juice, fruit drink, soda etc",g,100
13.065,"Energy drink, with taurine, caffeine and B-vitamins, sugar free","Juice, fruit drink, soda etc",g,100
06.567,"Fruit drink, 1000 g sugar/l syrup, concentrated","Juice, fruit drink, soda etc",g,100
06.584,"Fruit drink, 1000 g sugar/l syrup, ready-to-drink","Juice, fruit drink, soda etc",g,100
06.566,"Fruit drink, 500 g sugar/l syrup, concentrated","Juice, fruit drink, soda etc",g,100
06.583,"Fruit drink, 500 g sugar/l syrup, ready-to-drink","Juice, fruit drink, soda etc",g,100
13.036,"Fruit drink, artificially sweetened, ready-to-drink","Juice, fruit drink, soda etc",g,100
06.732,"Fruit drink, blackcurrant, 1000 g sugar/l syrup, concentrated","Juice, fruit drink, soda etc",g,100
06.731,"Fruit drink, blackcurrant, 1000 g sugar/l syrup, ready-to-drink","Juice, fruit drink, soda etc",g,100
06.730,"Fruit drink, blackcurrant, 500 g sugar/l syrup, concentrated","Juice, fruit drink, soda etc",g,100
06.613,"Fruit drink, blackcurrant, 500 g sugar/l syrup, ready-to-drink","Juice, fruit drink, soda etc",g,100
06.589,"Fruit drink, mixed berries, concentrated","Juice, fruit drink, soda etc",g,100
06.590,"Fruit drink, mixed berries, ready-to-drink","Juice, fruit drink, soda etc",g,100
06.569,"Fruit drink, orange, concentrated","Juice, fruit drink, soda etc",g,100
06.585,"Fruit drink, orange, ready-to-drink","Juice, fruit drink, soda etc",g,100
06.574,"Fruit juice drink, blackcurrant, concentrated","Juice, fruit drink, soda etc",g,100
06.587,"Fruit juice drink, blackcurrant, ready-to-drink","Juice, fruit drink, soda etc",g,100
06.728,Grape juice,"Juice, fruit drink, soda etc",g,100
06.776,Grapefruit juice,"Juice, fruit drink, soda etc",g,100
06.729,"Lemon juice, bottled","Juice, fruit drink, soda etc",g,100
06.586,"Nectar, apple","Juice, fruit drink, soda etc",g,100
13.101,"Oat beverage, chocolate flavour, with calcium and vitamins","Juice, fruit drink, soda etc",g,100
13.103,"Oat beverage, orange and mango flavour","Juice, fruit drink, soda etc",g,100
13.068,"Oat beverage, with calcium and vitamins","Juice, fruit drink, soda etc",g,100
06.568,Orange juice,"Juice, fruit drink, soda etc",g,100
